Pin Designator,Net Name
1,ap_done[13]
2,ap_done[12]
3,VSS
4,VDD
5,ap_done[14]
6,ap_start
7,ap_done[15]
8,mem_init_stage_done
9,mem_init_all_done
10,o_mvp_start_w
11,o_start_w[0]
12,o_start_w[1]
13,o_start_w[2]
14,VSS
15,o_start_w[3]
16,o_start_w[5]
17,o_start_w[6]
18,o_start_w[7]
19,o_start_w[8]
20,o_start_w[9]
21,o_start_w[4]
22,VDD
23,VDD
24,VSS
25,NC
26,REP_SEL[0]
27,REP_SEL[1]
28,REP_SEL[2]
29,REP_SEL[3]
30,REP_SEL[4]
31,REP_SEL[5]
32,VSS
