Pin Designator,Net Name
1,NC
2,NC
3,VSS
4,VDD
5,NC
6,NC
7,NC
8,NC
9,VSS
10,VDD
11,NC
12,NC
13,NC
14,NC
15,VSS
16,NC
17,VSS
18,VDD
19,ap_ready
20,ap_done[2]
21,ap_done[0]
22,ap_idle
23,ap_done[3]
24,ap_done[1]
25,ap_done[5]
26,ap_done[4]
27,ap_done[6]
28,ap_done[9]
29,ap_done[8]
30,ap_done[7]
31,ap_done[11]
32,ap_done[10]
